Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
311	-18.544697	7.8222575	-8.735289	-30.2363	-17.38722	5.554665	-14.266922	-28.715834	1000.0	1000.0	1555000	-4.0900097	3.7147007	3.3056407	-137.16316	-4.089903	3.713736	3.1026545	-142.162	4.034207	0.21208613	13667.177341938019
312	-18.59294	10.560336	-10.006947	-39.250988	-26.453	9.537211	-4.363103	-38.08682	1000.0	1000.0	1560000	-4.040469	3.6025243	3.0844216	-131.91592	-4.040547	3.603443	3.0862188	-131.85469	3.9860609	0.17839505	13714.1952419281
313	-23.680597	9.994561	-9.499404	-36.146893	-42.95484	19.860092	-22.231615	-77.24169	1000.0	1000.0	1565000	-4.0310864	3.52503	3.7296243	-134.58936	-4.031089	3.524582	3.1755948	-139.84605	3.966653	0.2153191	13761.384786844254
314	-29.33849	6.3584757	-22.546278	-38.3109	-17.207216	3.8365397	-13.87833	-23.085598	1000.0	1000.0	1570000	-4.058711	3.517093	3.5472937	-129.65399	-4.0587263	3.5174797	3.899592	-127.8881	3.9909	0.22419468	13808.633817911148
315	-17.487705	2.2409005	-14.989317	-21.084564	-10.1378145	3.3020718	-7.1878867	-18.564392	1000.0	1000.0	1575000	-4.041515	3.4851398	3.7143316	-141.35896	-4.0414104	3.4851437	3.4229145	-142.66635	3.9656196	0.18870805	13855.952945947647
316	-20.727873	8.102172	-11.755136	-32.397392	-18.660679	5.081716	-16.333492	-33.86741	1000.0	1000.0	1580000	-4.0204415	3.4394207	2.9002829	-134.02472	-4.020507	3.4401646	2.9039416	-131.16414	3.94771	0.20743926	13903.28802895546
317	-26.016918	5.6509705	-19.314398	-33.507374	-32.22242	3.7169373	-21.240967	-34.873528	1000.0	1000.0	1585000	-4.0085735	3.4704313	2.7012205	-145.20578	-4.008563	3.4692738	2.9913797	-136.35287	3.932832	0.211427	13950.83842086792
318	-35.345222	11.9027815	-26.736996	-58.671215	-20.366735	8.421069	-16.070648	-45.45094	1000.0	1000.0	1590000	-4.049754	3.4422011	3.128078	-141.81023	-4.0498176	3.4421952	3.2617087	-143.29744	3.9751601	0.24338603	13997.875641822815
319	-35.09691	8.492028	-24.998947	-49.50643	-17.975239	2.6640794	-14.253312	-22.66736	1000.0	1000.0	1595000	-4.0506654	3.641984	3.3270526	-134.97974	-4.050711	3.643071	3.876501	-136.64177	3.9784935	0.25556895	14044.94874882698
320	-24.138369	2.5419283	-20.91608	-28.673595	-28.198643	4.763537	-23.859722	-38.724537	1000.0	1000.0	1600000	-4.013068	3.5067163	3.0625668	-131.42987	-4.013017	3.5062954	2.89157	-134.15602	3.9659836	0.22985844	14091.994880914688
321	-24.917154	8.72593	-11.427604	-35.54071	-19.540691	5.1439	-12.395718	-26.29903	1000.0	1000.0	1605000	-4.0783725	3.354072	2.985609	-132.85826	-4.078217	3.355089	3.1139994	-134.97797	4.0335655	0.2007124	14139.366616725922
322	-20.900547	4.5444756	-13.845705	-27.004137	-24.207891	3.149364	-18.981478	-31.530748	1000.0	1000.0	1610000	-4.0606546	3.4744692	3.802351	-150.79276	-4.0607996	3.4741218	3.3162298	-141.54582	4.014889	0.21560784	14186.434683799744
323	-24.328629	4.7678285	-19.666927	-30.302294	-12.164461	3.8879988	-5.1593385	-18.27116	1000.0	1000.0	1615000	-3.9910023	3.3653224	3.6680574	-149.47308	-3.9910514	3.3653898	3.743682	-134.29887	3.942239	0.16219258	14233.65611076355
324	-20.128208	10.80758	-10.483889	-40.3846	-17.69771	2.593248	-14.92869	-23.55621	1000.0	1000.0	1620000	-3.8622782	3.1768448	3.7383914	-122.4469	-3.8621352	3.1761992	3.756371	-122.8833	3.8190598	0.15265082	14281.00933790207
325	-18.74546	2.701688	-16.689646	-23.521584	-25.33775	16.41645	-17.793283	-73.13863	1000.0	1000.0	1625000	-3.7368689	3.0095768	3.2970119	-148.52379	-3.736882	3.0097263	3.3417363	-157.36679	3.6914186	0.14481829	14328.627624988556
326	-23.825611	5.4718075	-16.859793	-31.252474	-10.274649	1.8721437	-8.60757	-14.357261	1000.0	1000.0	1630000	-3.7008944	3.01992	3.3837004	-128.69629	-3.7008526	3.0196042	3.7136788	-133.93651	3.661125	0.12206499	14375.878872871399
327	-13.4880905	2.476211	-10.995428	-17.759037	-30.335392	4.2984676	-26.128784	-40.371838	1000.0	1000.0	1635000	-3.6829932	3.0363076	3.5618696	-127.701454	-3.682969	3.0371032	4.0360603	-121.424225	3.6417058	0.13034949	14423.500463962555
328	-16.107273	6.9570417	-9.796481	-28.231163	-16.600542	2.2833211	-14.504122	-22.630907	1000.0	1000.0	1640000	-3.6207364	3.0940502	3.2470012	-146.45547	-3.6207252	3.095371	3.715396	-140.25168	3.5624516	0.1331942	14471.484465837479
329	-17.010937	4.68377	-11.963957	-25.066858	-12.071132	7.963039	-4.774209	-29.089144	1000.0	1000.0	1645000	-3.6037982	3.172286	3.3443804	-150.98082	-3.6037166	3.171441	3.3778133	-147.07541	3.5548875	0.14253649	14519.33195900917
330	-36.738354	36.166252	-9.877593	-111.90489	-20.940445	10.411481	-13.078607	-42.73101	910.5	1000.0	1650000	-3.7286575	3.1445422	3.7875242	-156.33072	-3.7287343	3.1456697	3.7417831	-156.05252	3.6676843	0.14815882	14569.41703081131
331	-17.427126	3.7060306	-10.702607	-21.72022	-21.919537	10.316312	-12.035742	-48.8247	1000.0	1000.0	1655000	-3.8106682	3.2269995	3.6564164	-142.69516	-3.8107216	3.227444	3.8030314	-138.61394	3.7410445	0.15185525	14616.785567045212
332	-32.77629	5.0707417	-28.76563	-42.370728	-29.818512	7.544474	-19.548565	-42.02961	1000.0	1000.0	1660000	-3.797356	2.8911562	3.666542	-123.10995	-3.7974107	2.8913286	4.158467	-123.57969	3.738258	0.14912376	14664.312680959702
333	-29.84374	4.0256767	-23.81682	-35.080425	-31.024975	13.296255	-11.680419	-44.966755	1000.0	1000.0	1665000	-3.8432744	2.8319802	4.250964	-118.524345	-3.8433075	2.8326125	4.6630816	-122.09195	3.7966344	0.14625478	14712.122242689133
334	-38.858234	9.746839	-26.994572	-52.033657	-39.433434	3.4953687	-30.35886	-43.412014	1000.0	1000.0	1670000	-3.9381154	3.127902	4.1938086	-141.52873	-3.938146	3.1263707	4.4542837	-145.20831	3.8908079	0.15966395	14759.94240474701
335	-25.407742	9.11796	-11.7900715	-40.404068	-11.77041	2.0663853	-8.41246	-15.737107	1000.0	1000.0	1675000	-3.9318745	3.3100827	3.7021022	-130.60245	-3.93177	3.3101363	4.061964	-130.02754	3.8802812	0.1522818	14807.634043931961
336	-20.78375	10.127761	-11.892234	-39.934643	-14.783114	3.9587495	-7.4629364	-19.250875	1000.0	1000.0	1680000	-3.9017668	3.47066	3.6495352	-141.43748	-3.9017594	3.471139	3.970069	-142.1665	3.851171	0.15698546	14856.213067054749
337	-24.865526	8.224121	-14.929099	-37.779182	-13.226685	11.72818	-4.7443	-46.816273	1000.0	1000.0	1685000	-3.8582807	3.6358972	3.3300848	-127.4034	-3.858293	3.637038	3.5152636	-131.38533	3.8152738	0.16684546	14903.633800983429
338	-19.409725	5.758924	-9.7078	-26.29655	-27.330545	5.582169	-14.368373	-32.701412	1000.0	1000.0	1690000	-3.8274932	3.7237966	4.0274205	-137.65387	-3.8275237	3.724382	3.540646	-138.62587	3.7905226	0.16900551	14952.377978801727
339	-34.781387	10.903334	-17.870852	-51.35679	-32.47701	1.3981245	-31.21393	-35.677124	1000.0	1000.0	1695000	-3.8849583	3.837105	3.9486985	-135.0397	-3.884916	3.8391032	3.5889163	-135.92995	3.8315282	0.17507215	15000.68140912056
340	-28.366964	6.6552954	-16.951065	-36.333256	-24.556614	16.080124	-8.581736	-45.236923	1000.0	1000.0	1700000	-3.9786978	3.6983206	3.7526422	-121.573265	-3.9786868	3.6985433	3.9439297	-126.44133	3.9337187	0.15067652	15050.037974834442
341	-51.652576	33.92631	-27.33617	-118.597305	-29.83942	11.202015	-21.843178	-62.778122	950.8	1000.0	1705000	-4.16157	3.5514538	4.3063884	-118.93257	-4.161536	3.552547	3.7360969	-119.68075	4.112338	0.15743981	15096.70177102089
342	-80.22302	52.670612	-28.490898	-179.90057	-27.560171	4.234581	-21.981422	-35.48788	912.8	1000.0	1710000	-4.238729	3.742247	3.8749204	-130.20624	-4.238473	3.7414646	3.7869873	-131.06456	4.1907363	0.18646008	15143.261693954468
343	-34.002213	7.6734037	-25.458876	-43.517067	-19.614182	7.8601384	-6.6668935	-32.067318	1000.0	1000.0	1715000	-4.201251	4.0062895	3.7629633	-176.34842	-4.2011476	4.0057983	3.878059	-167.40143	4.161492	0.23088315	15191.920697927475
344	-28.310314	5.7722435	-20.010921	-34.819595	-23.10571	8.933887	-13.294546	-41.22863	1000.0	1000.0	1720000	-4.1817303	4.09403	3.8691354	-157.32814	-4.181815	4.0945797	3.6928716	-151.88988	4.134313	0.20860069	15239.742021799088
345	-22.51552	18.52192	-10.69665	-59.325115	-16.612667	9.366895	-11.809138	-44.43168	1000.0	1000.0	1725000	-4.2444415	4.1892915	4.114857	-162.31699	-4.244559	4.190387	3.8263264	-159.36525	4.194798	0.2363083	15287.521144866943
346	-46.054485	33.11994	-15.438324	-96.84829	-9.125415	13.425697	-1.613155	-42.569214	812.2857	1000.0	1730000	-4.1970315	3.9146907	3.492906	-192.49236	-4.1969924	3.9162939	3.3951874	-174.5008	4.156386	0.22805783	15339.487697839737
347	-36.587727	45.069416	-7.6152067	-126.329254	-15.02862	0.19343778	-14.750525	-15.3019495	918.4	1000.0	1735000	-4.1695294	3.9939976	3.1187553	-149.42256	-4.1696014	3.9953828	3.688107	-156.02669	4.1188707	0.25023714	15385.185349941254
348	-22.73637	8.766546	-13.775401	-38.662502	-21.849728	0.3189886	-21.557978	-22.684816	1000.0	1000.0	1740000	-4.1493635	3.9230587	2.24679	-138.267	-4.1493287	3.9227808	2.5432792	-136.71242	4.1015787	0.20998293	15433.668237924576
349	-15.802908	5.70324	-8.010256	-23.012026	-20.506313	1.6276767	-18.758173	-22.62726	1000.0	1000.0	1745000	-4.0818353	3.9495122	2.3033872	-145.88802	-4.081849	3.9511793	2.863419	-143.03955	4.0426445	0.26405206	15482.376589775085
350	-20.268417	6.946032	-13.668567	-33.60997	-4.0070276	0.27351195	-3.6371758	-4.4178324	1000.0	1000.0	1750000	-3.9697566	4.0920653	2.4352617	-172.43777	-3.9697373	4.092647	2.6833344	-172.43503	3.9244132	0.24141851	15530.412562847137
351	-12.425991	2.676609	-8.112359	-14.733398	-8.31923	0.15287364	-8.087163	-8.58251	1000.0	1000.0	1755000	-3.8823972	3.9924016	2.7751188	-171.36487	-3.882451	3.9922745	2.9728923	-177.66676	3.843204	0.21724117	15578.213334083557
352	-15.569122	3.6165245	-13.10666	-22.657713	-7.422817	1.9050146	-6.2778068	-12.876207	1000.0	1000.0	1760000	-3.8263767	3.8818715	2.9041548	-165.22662	-3.8263156	3.8831081	2.76062	-163.85178	3.7894833	0.21498594	15627.53107881546
353	-22.674541	10.240469	-12.581906	-40.686897	-18.37048	9.480049	-6.9763794	-41.53483	1000.0	1000.0	1765000	-3.759949	3.7689028	2.391799	-136.37038	-3.7598987	3.7688773	2.1624022	-134.4493	3.7211475	0.18313533	15676.49658870697
354	-25.202599	6.942116	-15.704272	-35.956867	-18.43305	2.3404446	-15.084637	-22.533428	1000.0	1000.0	1770000	-3.7920556	3.805847	2.3857417	-130.0262	-3.7919838	3.8057823	2.6025085	-125.698395	3.7509859	0.16790122	15724.460108041763
355	-16.818626	3.8652122	-10.096507	-21.767673	-3.3866386	1.6112633	-2.5696516	-7.9325366	1000.0	1000.0	1775000	-3.7660232	3.7461834	2.5967903	-118.96023	-3.7661438	3.7459567	2.7747736	-117.743095	3.7156718	0.16835071	15773.445167779922
356	-17.497173	8.546575	-9.324634	-32.850945	-16.585184	0.9999246	-14.137821	-18.092337	1000.0	1000.0	1780000	-3.7016044	3.651637	2.6805305	-130.12025	-3.7016628	3.652251	2.6593919	-125.354454	3.6607223	0.15614243	15821.48759508133
357	-17.372435	5.498888	-9.299506	-23.012163	-5.823001	1.0257906	-4.580439	-7.2570925	1000.0	1000.0	1785000	-3.6012328	3.6117377	3.4884458	-126.51683	-3.60143	3.6124718	3.7415037	-130.2065	3.5671148	0.16096887	15869.715961933136
358	-26.46262	10.248296	-12.1450815	-40.825603	-28.186563	5.141777	-22.218128	-37.189816	1000.0	1000.0	1790000	-3.5514195	3.703177	3.276381	-143.94377	-3.551453	3.7023873	3.5358653	-144.23082	3.5145578	0.18267629	15918.179258823395
359	-16.014305	5.5692654	-9.367578	-25.892006	-10.690889	2.4834204	-5.9404306	-13.887614	1000.0	1000.0	1795000	-3.5157413	3.707529	3.7412996	-148.97221	-3.5156608	3.7069273	3.3227606	-146.30159	3.4714649	0.1710817	15966.303220033646
360	-18.572636	12.36068	-9.180452	-42.96169	-19.42361	4.3637633	-14.112259	-26.923536	1000.0	1000.0	1800000	-3.528222	3.4239824	4.0323443	-164.32414	-3.528127	3.424005	3.7114568	-160.42883	3.4846218	0.17272016	16014.220419883728
361	-24.948767	8.268614	-18.278824	-40.74258	-32.498486	11.732636	-20.783407	-48.668	1000.0	1000.0	1805000	-3.54173	3.6243732	3.921166	-176.79846	-3.5417633	3.6263905	4.3241415	-186.82465	3.493418	0.2042419	16062.378356933594
362	-46.381462	11.727581	-32.328022	-62.259117	-53.82008	11.19789	-39.495922	-71.0587	1000.0	1000.0	1810000	-3.9528017	3.4280791	3.616376	-151.09933	-3.9529126	3.4282637	3.722149	-154.3709	3.814062	0.18634878	16110.731715917587
363	-66.66254	11.737472	-55.612167	-88.86418	-84.65144	11.748866	-68.87398	-98.27118	1000.0	1000.0	1815000	-4.6007614	3.5286386	3.291131	-144.27037	-4.600667	3.5287647	3.247758	-142.31439	4.363098	0.23169355	16158.710015058517
364	-54.997425	21.809048	-22.748724	-83.219315	-28.91303	5.8324466	-19.858362	-38.49477	1000.0	1000.0	1820000	-4.937012	3.4561453	3.1311455	-140.88524	-4.9369316	3.4568374	3.0199347	-141.72978	4.7472277	0.18805012	16207.833066940308
365	-39.17548	7.609302	-26.171333	-48.576817	-99.025345	4.3313828	-90.04493	-103.306755	1000.0	170.3	1825000	-4.6912527	3.1957834	2.6006627	-136.89629	-4.6912136	3.196094	2.7420998	-141.79498	4.633706	0.16458657	16248.440131902695
366	-42.652473	3.0648997	-37.295654	-45.785023	-34.322765	3.683672	-25.52138	-38.6028	1000.0	1000.0	1830000	-5.0692277	3.2477381	2.5628333	-123.911736	-5.06923	3.2474403	3.1528544	-126.934654	4.9815507	0.17232217	16297.324386835098
367	-36.834446	5.423971	-28.949064	-43.092422	-41.176758	8.640295	-25.93412	-50.469578	1000.0	1000.0	1835000	-4.9937925	3.4341276	2.651443	-146.2781	-4.994023	3.4358513	3.287959	-142.54803	4.9083705	0.16773792	16346.24957895279
368	-52.527374	31.585686	-28.832596	-121.94552	-27.085032	7.5130324	-14.005604	-41.90051	848.1667	1000.0	1840000	-5.140359	3.5737383	2.6610093	-164.09142	-5.140287	3.5741732	3.1598997	-160.92657	5.080635	0.18365324	16395.89726805687
369	-39.27667	25.706413	-16.712412	-93.4065	-44.52401	9.567459	-33.123848	-55.28147	854.1667	1000.0	1845000	-5.1233306	3.5087945	2.9128294	-159.0979	-5.1233635	3.5097046	2.8500032	-168.40192	5.0590763	0.18446738	16444.864301919937
370	-34.59095	13.002411	-16.212427	-56.288742	-34.05855	7.840999	-23.498201	-45.940235	1000.0	1000.0	1850000	-5.104572	3.599227	2.6614666	-147.44524	-5.104615	3.6000464	2.6616998	-148.6789	5.053979	0.189799	16494.689628839493
371	-40.30686	7.7582054	-32.858566	-54.997658	-33.84014	4.056664	-26.646105	-38.845016	1000.0	1000.0	1855000	-5.1459484	3.829296	2.7993994	-135.74258	-5.145974	3.8293107	2.5042744	-138.53323	5.095493	0.17905134	16543.83994293213
372	-25.408121	5.2976627	-19.707129	-33.22775	-38.397106	3.934667	-31.927654	-44.969723	1000.0	1000.0	1860000	-5.0147314	3.7226543	2.680448	-150.55515	-5.0146294	3.723202	2.445695	-149.65631	4.9738364	0.16487503	16592.316430807114
373	-51.64414	37.337822	-26.978012	-133.61176	-34.099243	7.076187	-23.494268	-43.770054	856.0	1000.0	1865000	-4.9156775	3.7461815	2.5664568	-148.00407	-4.9156265	3.74718	2.795405	-148.65823	4.8736143	0.17940085	16641.21355485916
374	-31.56606	9.827192	-15.375101	-45.969593	-28.38183	7.4144254	-19.279053	-37.757465	1000.0	1000.0	1870000	-4.8506947	3.7541385	2.8046808	-131.62193	-4.8507376	3.755545	2.7202082	-136.69356	4.8012013	0.18777905	16689.657655000687
375	-56.870087	26.282942	-24.492575	-106.131386	-50.902344	7.615045	-38.81657	-65.615036	867.3333	1000.0	1875000	-4.850546	3.7190046	2.916256	-147.53456	-4.850493	3.718327	3.0967317	-154.19821	4.8022356	0.19850002	16740.021456956863
376	-34.710808	13.827636	-20.721292	-60.150906	-32.39003	4.7777033	-29.14484	-42.954296	1000.0	1000.0	1880000	-4.8612356	3.4579906	2.2159681	-129.48607	-4.8610964	3.4587061	2.2669053	-135.2	4.8003383	0.19121517	16789.12113881111
377	-32.226902	2.386209	-29.935888	-36.810963	-16.61984	3.5028841	-14.506655	-26.984201	1000.0	1000.0	1885000	-4.8487096	3.5851367	2.493064	-143.69287	-4.8486476	3.585681	2.3279214	-150.1407	4.7855635	0.1833894	16837.749690771103
378	-25.169827	4.2850604	-20.557804	-31.948488	-27.427486	10.488152	-20.35398	-57.409523	1000.0	1000.0	1890000	-4.858753	3.6431751	3.0329695	-134.51562	-4.8587275	3.64297	2.92106	-136.1919	4.8070135	0.18989809	16886.176224946976
379	-30.338955	8.935367	-16.644693	-43.95503	-16.587336	6.2670083	-8.588211	-28.039898	1000.0	1000.0	1895000	-4.906768	3.6385515	2.1804414	-128.01285	-4.9066987	3.6395314	2.1725092	-131.097	4.839541	0.19796233	16934.852829933167
380	-26.588238	7.3451953	-14.49119	-36.507812	-18.862228	8.470032	-8.4375925	-32.23765	1000.0	1000.0	1900000	-4.945427	3.666967	2.1531625	-139.96014	-4.9453545	3.667579	2.091538	-139.7468	4.8777294	0.2049962	16983.26962685585
381	-51.71856	19.445547	-23.854084	-83.273445	-44.19988	13.403265	-28.206055	-68.37738	1000.0	1000.0	1905000	-4.9633136	3.6281638	3.1905546	-130.93944	-4.963288	3.6281958	2.518673	-126.565475	4.911409	0.18582986	17031.865611076355
382	-30.423687	11.449	-17.59341	-49.28901	-23.568296	2.5515976	-19.678003	-27.126057	1000.0	1000.0	1910000	-4.912894	3.4000916	3.0711608	-127.37517	-4.912907	3.3999794	2.6782665	-129.15437	4.8782477	0.17112349	17080.2649538517
383	-24.311777	10.0204315	-15.17592	-42.354046	-19.292067	3.3059528	-9.59168	-21.247057	1000.0	1000.0	1915000	-4.847635	3.356983	2.5570154	-154.62975	-4.847659	3.3576057	2.35855	-155.9714	4.826078	0.15109688	17128.9439868927
384	-19.956167	5.4923773	-14.7474785	-30.029566	-21.946625	3.2122903	-16.145613	-26.531586	1000.0	1000.0	1920000	-4.697471	3.298359	3.535472	-139.30966	-4.6974297	3.2989643	3.0507293	-140.79529	4.665915	0.16733673	17177.717518806458
385	-30.49146	11.607856	-16.75815	-50.432114	-35.842064	3.5406492	-27.147484	-40.009346	1000.0	1000.0	1925000	-4.5711937	3.4450006	3.5951447	-153.01091	-4.5711393	3.4451864	3.1086264	-167.54231	4.5324554	0.16978747	17226.29332304001
386	-25.575974	3.1313963	-21.978422	-30.516394	-28.652414	6.257653	-16.179024	-36.340584	1000.0	1000.0	1930000	-4.4600644	3.5564344	3.8019514	-167.95193	-4.4599657	3.5563703	3.3389015	-169.09483	4.42811	0.21676484	17275.006433725357
387	-28.796223	8.065467	-16.726555	-42.1077	-22.922174	6.8502636	-14.018126	-34.91344	1000.0	1000.0	1935000	-4.37299	3.8780859	3.5145087	-199.79137	-4.3729844	3.8776977	3.1375966	-190.88615	4.3178906	0.21856304	17323.541360855103
388	-23.028765	7.4945855	-13.085738	-35.617706	-11.604277	2.1872883	-8.432513	-16.221453	1000.0	1000.0	1940000	-4.3174286	3.870199	3.5985823	-188.11244	-4.317541	3.8713706	3.3656669	-188.25453	4.257218	0.24508946	17372.4041390419
389	-26.670807	8.600475	-18.014992	-39.833874	-21.923172	8.793721	-13.364485	-36.18207	1000.0	1000.0	1945000	-4.1568418	3.658953	3.329494	-158.9358	-4.1568413	3.6584384	2.7608638	-155.11792	4.113886	0.22189827	17422.389822006226
390	-31.821894	10.6056185	-15.609327	-46.92218	-27.133112	2.556068	-25.141064	-34.274094	1000.0	1000.0	1950000	-4.101142	3.8686612	3.0750527	-153.73961	-4.1011786	3.8688223	3.16046	-158.35066	4.060576	0.2451782	17472.105249881744
391	-38.927666	12.91591	-26.90324	-59.114647	-48.747845	7.2129893	-32.28948	-58.864574	1000.0	1000.0	1955000	-4.115544	3.8348725	3.3499184	-143.16809	-4.1157155	3.8347342	3.3190513	-146.07892	4.0737314	0.19804804	17521.53895688057
392	-55.238087	22.908907	-32.388283	-98.65274	-21.251972	19.489769	-6.511981	-59.479362	1000.0	1000.0	1960000	-4.2800717	3.7521124	3.3531775	-132.72339	-4.2799506	3.7517838	3.521318	-137.40346	4.228059	0.18603198	17571.025952100754
393	-21.814995	3.7670853	-14.599112	-25.31204	-32.869007	8.295326	-23.8035	-51.2689	1000.0	1000.0	1965000	-4.1793346	3.6606677	3.1812015	-144.9002	-4.179563	3.661621	3.3149776	-145.60104	4.1357775	0.19809377	17621.47451686859
394	-43.159874	27.133987	-25.450855	-97.07942	-20.042843	4.4166293	-17.087553	-31.463913	1000.0	1000.0	1970000	-4.0620813	3.637436	3.5984683	-143.10654	-4.0620193	3.6372344	3.681457	-141.01938	4.0167494	0.18566673	17671.550390958786
395	-36.24639	10.202259	-17.920483	-45.55673	-86.94702	24.976011	-27.87221	-105.8157	1000.0	1000.0	1975000	-4.0232477	3.5720754	3.8821344	-151.46362	-4.0232563	3.572573	4.0402384	-146.60204	3.9730418	0.16037185	17720.710567951202
396	-59.701893	17.455359	-38.183292	-90.06137	-66.725426	4.441197	-60.040398	-75.258	1000.0	1000.0	1980000	-4.2708225	3.4140165	3.7719193	-146.67908	-4.2708764	3.4159286	3.6859503	-157.097	4.225492	0.16538177	17771.044074058533
397	-61.85498	18.667185	-30.845284	-78.53826	-8.498007	4.6037655	-5.8669624	-22.213154	1000.0	1000.0	1985000	-4.664328	3.40893	4.6362205	-176.7222	-4.6642003	3.4091997	3.7733798	-175.95149	4.6244674	0.18566261	17820.69740986824
398	-32.091034	15.608602	-14.714344	-55.40031	-8.518331	5.1215158	-3.6312172	-19.712759	1000.0	1000.0	1990000	-4.6210384	3.1509407	3.7702475	-149.05463	-4.620969	3.1497984	4.0146213	-145.2319	4.577644	0.15937072	17870.444256067276
399	-19.421377	12.727381	-11.167286	-44.69227	-54.174095	3.7578485	-49.096085	-63.173763	1000.0	1000.0	1995000	-4.478919	3.4420474	3.7868533	-162.16245	-4.478982	3.4424562	3.8539886	-164.52654	4.452495	0.15439808	17920.16096496582
400	-38.064198	12.557654	-25.778418	-53.412403	-11.120947	1.7044598	-7.830299	-12.401587	1000.0	1000.0	2000000	-4.3481207	3.4307916	3.4410272	-176.25931	-4.348125	3.4305406	3.1096568	-178.36926	4.306403	0.1572611	17970.05376791954
401	-23.002773	9.000877	-13.907126	-38.38863	-25.521072	14.309296	-14.952226	-47.60473	1000.0	1000.0	2005000	-4.227936	3.5130808	3.602203	-161.40225	-4.227867	3.5136604	3.4768257	-172.96384	4.181746	0.1520718	18020.921180963516
402	-19.47572	4.111411	-15.236543	-26.18819	-28.921661	13.516603	-6.1423507	-42.958057	1000.0	1000.0	2010000	-4.070132	3.423448	3.6578035	-176.72394	-4.070137	3.423225	3.5687194	-174.03722	4.031461	0.12933989	18070.813072919846
403	-28.818893	8.07867	-19.649075	-42.23106	-42.10909	9.418251	-30.818203	-56.929	1000.0	1000.0	2015000	-3.9287922	3.2887223	4.246259	-152.21477	-3.9287057	3.290444	4.1090436	-159.8864	3.8863962	0.15417638	18120.57536482811
404	-35.286373	7.9834633	-26.53172	-48.10652	-24.81046	5.7269835	-9.378837	-30.126926	1000.0	1000.0	2020000	-3.865844	3.5014615	4.716135	-176.1462	-3.8658545	3.5011508	4.479529	-169.1838	3.826479	0.15057503	18171.149214982986
405	-19.350922	6.308252	-14.469195	-31.63642	-11.484636	1.3224565	-10.346504	-15.25915	1000.0	1000.0	2025000	-3.7672355	3.6775765	4.637686	-160.45126	-3.7671127	3.6777904	4.525023	-162.8039	3.725286	0.17716101	18220.14909172058
406	-17.668318	4.881839	-10.851352	-25.584839	-17.558577	4.77133	-10.993979	-23.67671	1000.0	1000.0	2030000	-3.6374185	3.3907106	4.0721865	-141.52477	-3.6374333	3.3904648	4.010859	-139.10962	3.5907886	0.1515916	18269.873465776443
407	-20.71425	5.2192545	-14.99505	-30.547228	-27.177113	9.653378	-14.240397	-39.883636	1000.0	1000.0	2035000	-3.568653	3.528	4.3392634	-133.4324	-3.5686204	3.5280297	4.31222	-138.07735	3.5200453	0.1680039	18320.895444869995
408	-23.247995	7.961981	-15.93331	-35.57729	-16.19257	4.850443	-4.867963	-24.811256	1000.0	1000.0	2040000	-3.4939137	3.4781065	4.029803	-133.16946	-3.4939182	3.4782233	4.028523	-138.293	3.4367769	0.17523625	18370.852262973785
409	-24.64697	10.296541	-14.059125	-44.36604	-14.523662	3.4257782	-11.695523	-21.773571	1000.0	1000.0	2045000	-3.4840147	3.64002	3.9778748	-132.58212	-3.4841022	3.6402254	3.8282266	-134.59598	3.4107802	0.16152312	18420.72586798668
410	-21.993732	6.2422676	-12.285882	-28.718359	-26.708492	6.6130276	-12.319281	-38.793587	1000.0	1000.0	2050000	-3.4755313	3.9660795	4.2308373	-148.28638	-3.4755654	3.9670036	4.2055354	-152.10097	3.4337497	0.17877261	18470.530806064606
411	-17.495398	1.3043473	-16.525793	-19.969122	-21.403418	4.9334207	-8.185626	-24.778877	1000.0	1000.0	2055000	-3.4416692	4.04955	4.375928	-142.69666	-3.4418137	4.050338	4.4871187	-146.3517	3.3907769	0.17909628	18520.28512597084
412	-17.272282	4.337727	-13.872739	-25.295097	-12.273863	4.8590755	-4.650946	-18.372147	1000.0	1000.0	2060000	-3.413153	3.9703455	4.083663	-151.11177	-3.413211	3.9715455	4.2374954	-156.37343	3.3641992	0.18320231	18571.110101938248
413	-38.446865	26.53889	-12.39197	-89.213394	-30.991028	6.8708773	-22.062822	-46.21116	1000.0	1000.0	2065000	-3.4456196	3.8939142	4.026315	-170.56621	-3.4457393	3.8931046	3.9003415	-165.69586	3.3897812	0.21555449	18621.271417856216
414	-24.861946	7.5961676	-13.350545	-33.80629	-35.259697	16.583357	-15.305755	-53.620483	1000.0	1000.0	2070000	-3.4241736	3.7930534	4.212224	-139.15019	-3.4242854	3.792181	4.6984544	-136.183	3.358461	0.18903919	18672.205511808395
415	-22.158886	4.67317	-15.461992	-28.682796	-31.513607	4.980445	-23.871376	-37.17078	1000.0	1000.0	2075000	-3.4218354	3.685553	3.8737183	-144.29584	-3.4217107	3.6852763	4.046851	-144.22768	3.3677282	0.16563071	18721.527564764023
